Jour;Datation;Date_Format_1;Demiheure;Flux;Poids;Commande
Mercredi;04/01/2023;20230104;12:30:00;Help Desk;2%;0,261490487
Mercredi;04/01/2023;20230104;13:00:00;Help Desk;2%;0,228679893
Mercredi;04/01/2023;20230104;13:30:00;Help Desk;3%;0,314683418
Mercredi;04/01/2023;20230104;14:00:00;Help Desk;6%;0,703439237
Mercredi;04/01/2023;20230104;14:30:00;Help Desk;7%;0,75961495
Mercredi;04/01/2023;20230104;15:00:00;Help Desk;6%;0,683554029
Mercredi;04/01/2023;20230104;15:30:00;Help Desk;6%;0,697473675
Mercredi;04/01/2023;20230104;16:00:00;Help Desk;6%;0,689519591
Mercredi;04/01/2023;20230104;16:30:00;Help Desk;6%;0,61196728
Mercredi;04/01/2023;20230104;17:00:00;Help Desk;5%;0,501107245
Mercredi;04/01/2023;20230104;17:30:00;Help Desk;4%;0,470285172
Mercredi;04/01/2023;20230104;18:00:00;Help Desk;3%;0,348488272
Mercredi;04/01/2023;20230104;18:30:00;Help Desk;2%;0,22022868
Mercredi;04/01/2023;20230104;19:00:00;Help Desk;1%;0,087494916
Mercredi;04/01/2023;20230104;19:30:00;Help Desk;0%;0,033307724
Mercredi;04/01/2023;20230104;20:00:00;Help Desk;0%;0,005965562
Mercredi;04/01/2023;20230104;20:30:00;Help Desk;0%;0,002982781
Mercredi;04/01/2023;20230104;21:00:00;Help Desk;0%;0,00049713
Mercredi;04/01/2023;20230104;21:30:00;Help Desk;0%;0
Jeudi;05/01/2023;20230105;08:00:00;HLB;0%;0,401357697
Jeudi;05/01/2023;20230105;08:30:00;HLB;0%;0,679220719
Jeudi;05/01/2023;20230105;09:00:00;HLB;1%;4,600176687
Jeudi;05/01/2023;20230105;09:30:00;HLB;5%;17,70604919
Jeudi;05/01/2023;20230105;10:00:00;HLB;8%;26,86009206
Jeudi;05/01/2023;20230105;10:30:00;HLB;7%;24,29757753
Jeudi;05/01/2023;20230105;11:00:00;HLB;7%;23,15525178
Jeudi;05/01/2023;20230105;11:30:00;HLB;6%;20,76254243
Jeudi;05/01/2023;20230105;12:00:00;HLB;4%;11,84005208
Jeudi;05/01/2023;20230105;12:30:00;HLB;2%;8,166085461
Jeudi;05/01/2023;20230105;13:00:00;HLB;2%;7,718417259
Jeudi;05/01/2023;20230105;13:30:00;HLB;3%;10,15743711
Jeudi;05/01/2023;20230105;14:00:00;HLB;7%;22,15185753
Jeudi;05/01/2023;20230105;14:30:00;HLB;7%;21,642442
Jeudi;05/01/2023;20230105;15:00:00;HLB;7%;21,93574185
Jeudi;05/01/2023;20230105;15:30:00;HLB;6%;20,80885293
Jeudi;05/01/2023;20230105;16:00:00;HLB;6%;19,62021667
Jeudi;05/01/2023;20230105;16:30:00;HLB;6%;18,77119078
Jeudi;05/01/2023;20230105;17:00:00;HLB;5%;16,42479193
Jeudi;05/01/2023;20230105;17:30:00;HLB;4%;13,52266704
Jeudi;05/01/2023;20230105;18:00:00;HLB;3%;10,51248431
Jeudi;05/01/2023;20230105;18:30:00;HLB;2%;6,051239131
Jeudi;05/01/2023;20230105;19:00:00;HLB;1%;2,655135537
Jeudi;05/01/2023;20230105;19:30:00;HLB;0%;1,204073092
Jeudi;05/01/2023;20230105;20:00:00;HLB;0%;0,339610359
Jeudi;05/01/2023;20230105;20:30:00;HLB;0%;0,015436835
Jeudi;05/01/2023;20230105;21:00:00;HLB;0%;0
Jeudi;05/01/2023;20230105;21:30:00;HLB;0%;0
Jeudi;05/01/2023;20230105;08:00:00;Help Desk;0%;0,013297996
Jeudi;05/01/2023;20230105;08:30:00;Help Desk;0%;0,022504301
Jeudi;05/01/2023;20230105;09:00:00;Help Desk;1%;0,152415493
Jeudi;05/01/2023;20230105;09:30:00;Help Desk;5%;0,586646208
Jeudi;05/01/2023;20230105;10:00:00;Help Desk;8%;0,889942809
Jeudi;05/01/2023;20230105;10:30:00;Help Desk;7%;0,805040219
Jeudi;05/01/2023;20230105;11:00:00;Help Desk;7%;0,767192077
Jeudi;05/01/2023;20230105;11:30:00;Help Desk;6%;0,687915562
Jeudi;05/01/2023;20230105;12:00:00;Help Desk;4%;0,392290882
Jeudi;05/01/2023;20230105;12:30:00;Help Desk;2%;0,270563072
Jeudi;05/01/2023;20230105;13:00:00;Help Desk;2%;0,255730692
Jeudi;05/01/2023;20230105;13:30:00;Help Desk;3%;0,336541591
Jeudi;05/01/2023;20230105;14:00:00;Help Desk;7%;0,733947087
Jeudi;05/01/2023;20230105;14:30:00;Help Desk;7%;0,717068861
Jeudi;05/01/2023;20230105;15:00:00;Help Desk;7%;0,726786628
Jeudi;05/01/2023;20230105;15:30:00;Help Desk;6%;0,689449947
Jeudi;05/01/2023;20230105;16:00:00;Help Desk;6%;0,65006742
Jeudi;05/01/2023;20230105;16:30:00;Help Desk;6%;0,621937044
Jeudi;05/01/2023;20230105;17:00:00;Help Desk;5%;0,544194913
Jeudi;05/01/2023;20230105;17:30:00;Help Desk;4%;0,448040173
Jeudi;05/01/2023;20230105;18:00:00;Help Desk;3%;0,348305203
Jeudi;05/01/2023;20230105;18:30:00;Help Desk;2%;0,200492863
Jeudi;05/01/2023;20230105;19:00:00;Help Desk;1%;0,087971358
Jeudi;05/01/2023;20230105;19:30:00;Help Desk;0%;0,039893988
Jeudi;05/01/2023;20230105;20:00:00;Help Desk;0%;0,01125215
Jeudi;05/01/2023;20230105;20:30:00;Help Desk;0%;0,000511461
Jeudi;05/01/2023;20230105;21:00:00;Help Desk;0%;0
Jeudi;05/01/2023;20230105;21:30:00;Help Desk;0%;0
Vendredi;06/01/2023;20230106;08:00:00;HLB;0%;0,315608454
Vendredi;06/01/2023;20230106;08:30:00;HLB;0%;0,83205865
Vendredi;06/01/2023;20230106;09:00:00;HLB;1%;4,318097479
Vendredi;06/01/2023;20230106;09:30:00;HLB;5%;16,48336878
Vendredi;06/01/2023;20230106;10:00:00;HLB;9%;27,30013124
Vendredi;06/01/2023;20230106;10:30:00;HLB;7%;23,08245463
Vendredi;06/01/2023;20230106;11:00:00;HLB;7%;22,35081685
Vendredi;06/01/2023;20230106;11:30:00;HLB;6%;19,8546409
Vendredi;06/01/2023;20230106;12:00:00;HLB;4%;12,02181292
Vendredi;06/01/2023;20230106;12:30:00;HLB;2%;7,129881884
Vendredi;06/01/2023;20230106;13:00:00;HLB;2%;7,345069466
Vendredi;06/01/2023;20230106;13:30:00;HLB;3%;8,779653347
Vendredi;06/01/2023;20230106;14:00:00;HLB;7%;22,65207947
Vendredi;06/01/2023;20230106;14:30:00;HLB;7%;20,64366204
Vendredi;06/01/2023;20230106;15:00:00;HLB;6%;20,52889533
Vendredi;06/01/2023;20230106;15:30:00;HLB;6%;18,67828212
Vendredi;06/01/2023;20230106;16:00:00;HLB;6%;18,72131964
Vendredi;06/01/2023;20230106;16:30:00;HLB;5%;16,74159388
Vendredi;06/01/2023;20230106;17:00:00;HLB;5%;15,76607684
Vendredi;06/01/2023;20230106;17:30:00;HLB;4%;13,65723854
Vendredi;06/01/2023;20230106;18:00:00;HLB;3%;9,970357967
Vendredi;06/01/2023;20230106;18:30:00;HLB;2%;5,838756392
Vendredi;06/01/2023;20230106;19:00:00;HLB;1%;2,625288501
Vendredi;06/01/2023;20230106;19:30:00;HLB;0%;1,104629588
Vendredi;06/01/2023;20230106;20:00:00;HLB;0%;0,086075033
Vendredi;06/01/2023;20230106;20:30:00;HLB;0%;0,172150066
Vendredi;06/01/2023;20230106;21:00:00;HLB;0%;0
Vendredi;06/01/2023;20230106;21:30:00;HLB;0%;0
Vendredi;06/01/2023;20230106;08:00:00;Help Desk;0%;0,010951713
Vendredi;06/01/2023;20230106;08:30:00;Help Desk;0%;0,028872698
Vendredi;06/01/2023;20230106;09:00:00;Help Desk;1%;0,149839345
Vendredi;06/01/2023;20230106;09:30:00;Help Desk;5%;0,571978097
Vendredi;06/01/2023;20230106;10:00:00;Help Desk;9%;0,947323166
Vendredi;06/01/2023;20230106;10:30:00;Help Desk;7%;0,800968457
Vendredi;06/01/2023;20230106;11:00:00;Help Desk;7%;0,775580396
Vendredi;06/01/2023;20230106;11:30:00;Help Desk;6%;0,688962303
Vendredi;06/01/2023;20230106;12:00:00;Help Desk;4%;0,417160701
Vendredi;06/01/2023;20230106;12:30:00;Help Desk;2%;0,247409151
Vendredi;06/01/2023;20230106;13:00:00;Help Desk;2%;0,254876228
Vendredi;06/01/2023;20230106;13:30:00;Help Desk;3%;0,304656741
Vendredi;06/01/2023;20230106;14:00:00;Help Desk;7%;0,786034303
Vendredi;06/01/2023;20230106;14:30:00;Help Desk;7%;0,716341585
Vendredi;06/01/2023;20230106;15:00:00;Help Desk;6%;0,712359144
Vendredi;06/01/2023;20230106;15:30:00;Help Desk;6%;0,648142282
Vendredi;06/01/2023;20230106;16:00:00;Help Desk;6%;0,649635697
Vendredi;06/01/2023;20230106;16:30:00;Help Desk;5%;0,580938589
Vendredi;06/01/2023;20230106;17:00:00;Help Desk;5%;0,54708784
Vendredi;06/01/2023;20230106;17:30:00;Help Desk;4%;0,473910486
Vendredi;06/01/2023;20230106;18:00:00;Help Desk;3%;0,345974567
Vendredi;06/01/2023;20230106;18:30:00;Help Desk;2%;0,202606689
Vendredi;06/01/2023;20230106;19:00:00;Help Desk;1%;0,091098339
Vendredi;06/01/2023;20230106;19:30:00;Help Desk;0%;0,038330995
Vendredi;06/01/2023;20230106;20:00:00;Help Desk;0%;0,002986831
Vendredi;06/01/2023;20230106;20:30:00;Help Desk;0%;0,005973662
Vendredi;06/01/2023;20230106;21:00:00;Help Desk;0%;0
Vendredi;06/01/2023;20230106;21:30:00;Help Desk;0%;0
Samedi;07/01/2023;20230107;08:00:00;HLB;0%;0,167732526
Samedi;07/01/2023;20230107;08:30:00;HLB;0%;0,322562549
Samedi;07/01/2023;20230107;09:00:00;HLB;1%;3,251430495
Samedi;07/01/2023;20230107;09:30:00;HLB;6%;13,56052956
Samedi;07/01/2023;20230107;10:00:00;HLB;9%;19,88275553
Samedi;07/01/2023;20230107;10:30:00;HLB;8%;17,53450017
Samedi;07/01/2023;20230107;11:00:00;HLB;8%;18,03769774
Samedi;07/01/2023;20230107;11:30:00;HLB;7%;15,56041737
Samedi;07/01/2023;20230107;12:00:00;HLB;4%;9,870414002
Samedi;07/01/2023;20230107;12:30:00;HLB;3%;6,038370919
Samedi;07/01/2023;20230107;13:00:00;HLB;2%;5,380343319
Samedi;07/01/2023;20230107;13:30:00;HLB;3%;7,62537866
Samedi;07/01/2023;20230107;14:00:00;HLB;6%;13,84438461
Samedi;07/01/2023;20230107;14:30:00;HLB;6%;13,31538203
Samedi;07/01/2023;20230107;15:00:00;HLB;6%;14,01211713
Samedi;07/01/2023;20230107;15:30:00;HLB;6%;13,50891956
Samedi;07/01/2023;20230107;16:00:00;HLB;6%;13,52182206
Samedi;07/01/2023;20230107;16:30:00;HLB;5%;12,01222933
Samedi;07/01/2023;20230107;17:00:00;HLB;5%;10,46392909
Samedi;07/01/2023;20230107;17:30:00;HLB;4%;8,670481319
Samedi;07/01/2023;20230107;18:00:00;HLB;3%;6,412543476
Samedi;07/01/2023;20230107;18:30:00;HLB;2%;4,244923146
Samedi;07/01/2023;20230107;19:00:00;HLB;1%;1,857960283
Samedi;07/01/2023;20230107;19:30:00;HLB;0%;0,761247616
Samedi;07/01/2023;20230107;20:00:00;HLB;0%;0,090317514
Samedi;07/01/2023;20230107;20:30:00;HLB;0%;0,051610008
Samedi;07/01/2023;20230107;21:00:00;HLB;0%;0
Samedi;07/01/2023;20230107;21:30:00;HLB;0%;0
Samedi;07/01/2023;20230107;08:00:00;Help Desk;0%;0,005834175
Samedi;07/01/2023;20230107;08:30:00;Help Desk;0%;0,011219567
Samedi;07/01/2023;20230107;09:00:00;Help Desk;1%;0,113093235
Samedi;07/01/2023;20230107;09:30:00;Help Desk;6%;0,471670594
Samedi;07/01/2023;20230107;10:00:00;Help Desk;9%;0,691574105
Samedi;07/01/2023;20230107;10:30:00;Help Desk;8%;0,609895658
Samedi;07/01/2023;20230107;11:00:00;Help Desk;8%;0,627398182
Samedi;07/01/2023;20230107;11:30:00;Help Desk;7%;0,541231908
Samedi;07/01/2023;20230107;12:00:00;Help Desk;4%;0,343318748
Samedi;07/01/2023;20230107;12:30:00;Help Desk;3%;0,210030293
Samedi;07/01/2023;20230107;13:00:00;Help Desk;2%;0,187142376
Samedi;07/01/2023;20230107;13:30:00;Help Desk;3%;0,265230562
Samedi;07/01/2023;20230107;14:00:00;Help Desk;6%;0,481543812
Samedi;07/01/2023;20230107;14:30:00;Help Desk;6%;0,463143723
Samedi;07/01/2023;20230107;15:00:00;Help Desk;6%;0,487377987
Samedi;07/01/2023;20230107;15:30:00;Help Desk;6%;0,469875463
Samedi;07/01/2023;20230107;16:00:00;Help Desk;6%;0,470324245
Samedi;07/01/2023;20230107;16:30:00;Help Desk;5%;0,417816672
Samedi;07/01/2023;20230107;17:00:00;Help Desk;5%;0,363962751
Samedi;07/01/2023;20230107;17:30:00;Help Desk;4%;0,301581959
Samedi;07/01/2023;20230107;18:00:00;Help Desk;3%;0,22304499
Samedi;07/01/2023;20230107;18:30:00;Help Desk;2%;0,147649501
Samedi;07/01/2023;20230107;19:00:00;Help Desk;1%;0,064624705
Samedi;07/01/2023;20230107;19:30:00;Help Desk;0%;0,026478178
Samedi;07/01/2023;20230107;20:00:00;Help Desk;0%;0,003141479
Samedi;07/01/2023;20230107;20:30:00;Help Desk;0%;0,001795131
Samedi;07/01/2023;20230107;21:00:00;Help Desk;0%;0
Samedi;07/01/2023;20230107;21:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;08:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;08:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;09:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;09:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;10:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;10:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;11:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;11:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;12:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;12:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;13:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;13:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;14:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;14:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;15:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;15:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;16:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;16:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;17:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;17:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;18:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;18:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;19:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;19:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;20:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;20:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;21:00:00;HLB;0%;0
Dimanche;08/01/2023;20230108;21:30:00;HLB;0%;0
Dimanche;08/01/2023;20230108;08:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;08:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;09:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;09:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;10:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;10:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;11:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;11:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;12:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;12:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;13:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;13:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;14:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;14:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;15:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;15:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;16:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;16:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;17:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;17:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;18:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;18:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;19:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;19:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;20:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;20:30:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;21:00:00;Help Desk;0%;0
Dimanche;08/01/2023;20230108;21:30:00;Help Desk;0%;0
Lundi;09/01/2023;20230109;08:00:00;HLB;0%;0,435261853
Lundi;09/01/2023;20230109;08:30:00;HLB;0%;0,704709667
Lundi;09/01/2023;20230109;09:00:00;HLB;1%;5,451136543
Lundi;09/01/2023;20230109;09:30:00;HLB;6%;21,82527293
Lundi;09/01/2023;20230109;10:00:00;HLB;7%;26,67533358
Lundi;09/01/2023;20230109;10:30:00;HLB;7%;25,63899583
Lundi;09/01/2023;20230109;11:00:00;HLB;7%;26,61315331
Lundi;09/01/2023;20230109;11:30:00;HLB;6%;23,62850061
Lundi;09/01/2023;20230109;12:00:00;HLB;4%;14,73672275
Lundi;09/01/2023;20230109;12:30:00;HLB;2%;9,202679184
Lundi;09/01/2023;20230109;13:00:00;HLB;3%;10,23901693
Lundi;09/01/2023;20230109;13:30:00;HLB;3%;13,43093719
Lundi;09/01/2023;20230109;14:00:00;HLB;7%;25,63899583
Lundi;09/01/2023;20230109;14:30:00;HLB;7%;27,29713623
Lundi;09/01/2023;20230109;15:00:00;HLB;7%;27,33858974
Lundi;09/01/2023;20230109;15:30:00;HLB;7%;25,88771689
Lundi;09/01/2023;20230109;16:00:00;HLB;6%;23,66995412
Lundi;09/01/2023;20230109;16:30:00;HLB;5%;21,30710406
Lundi;09/01/2023;20230109;17:00:00;HLB;5%;18,46753863
Lundi;09/01/2023;20230109;17:30:00;HLB;4%;17,09957281
Lundi;09/01/2023;20230109;18:00:00;HLB;3%;13,57602447
Lundi;09/01/2023;20230109;18:30:00;HLB;2%;8,518696271
Lundi;09/01/2023;20230109;19:00:00;HLB;1%;3,813722905
Lundi;09/01/2023;20230109;19:30:00;HLB;0%;1,471599599
Lundi;09/01/2023;20230109;20:00:00;HLB;0%;0,227994304
Lundi;09/01/2023;20230109;20:30:00;HLB;0%;0,103633775
Lundi;09/01/2023;20230109;21:00:00;HLB;0%;0
Lundi;09/01/2023;20230109;21:30:00;HLB;0%;0
Lundi;09/01/2023;20230109;08:00:00;Help Desk;0%;0,014397975
Lundi;09/01/2023;20230109;08:30:00;Help Desk;0%;0,023311007
Lundi;09/01/2023;20230109;09:00:00;Help Desk;1%;0,180317494
Lundi;09/01/2023;20230109;09:30:00;Help Desk;6%;0,721955593
Lundi;09/01/2023;20230109;10:00:00;Help Desk;7%;0,882390169
Lundi;09/01/2023;20230109;10:30:00;Help Desk;7%;0,848109277
Lundi;09/01/2023;20230109;11:00:00;Help Desk;7%;0,880333316
Lundi;09/01/2023;20230109;11:30:00;Help Desk;6%;0,781604346
Lundi;09/01/2023;20230109;12:00:00;Help Desk;4%;0,487474289
Lundi;09/01/2023;20230109;12:30:00;Help Desk;2%;0,304414324
Lundi;09/01/2023;20230109;13:00:00;Help Desk;3%;0,338695216
Lundi;09/01/2023;20230109;13:30:00;Help Desk;3%;0,444280365
Lundi;09/01/2023;20230109;14:00:00;Help Desk;7%;0,848109277
Lundi;09/01/2023;20230109;14:30:00;Help Desk;7%;0,902958705
Lundi;09/01/2023;20230109;15:00:00;Help Desk;7%;0,90432994
Lundi;09/01/2023;20230109;15:30:00;Help Desk;7%;0,856336691
Lundi;09/01/2023;20230109;16:00:00;Help Desk;6%;0,782975581
Lundi;09/01/2023;20230109;16:30:00;Help Desk;5%;0,704815147
Lundi;09/01/2023;20230109;17:00:00;Help Desk;5%;0,610885502
Lundi;09/01/2023;20230109;17:30:00;Help Desk;4%;0,565634724
Lundi;09/01/2023;20230109;18:00:00;Help Desk;3%;0,44907969
Lundi;09/01/2023;20230109;18:30:00;Help Desk;2%;0,281788935
Lundi;09/01/2023;20230109;19:00:00;Help Desk;1%;0,126153684
Lundi;09/01/2023;20230109;19:30:00;Help Desk;0%;0,048678867
Lundi;09/01/2023;20230109;20:00:00;Help Desk;0%;0,007541796
Lundi;09/01/2023;20230109;20:30:00;Help Desk;0%;0,003428089
Lundi;09/01/2023;20230109;21:00:00;Help Desk;0%;0
Lundi;09/01/2023;20230109;21:30:00;Help Desk;0%;0
Mardi;10/01/2023;20230110;08:00:00;HLB;0%;0,331749049
Mardi;10/01/2023;20230110;08:30:00;HLB;0%;0,576954869
Mardi;10/01/2023;20230110;09:00:00;HLB;1%;4,154075054
Mardi;10/01/2023;20230110;09:30:00;HLB;5%;18,52025128
Mardi;10/01/2023;20230110;10:00:00;HLB;9%;31,96329972
Mardi;10/01/2023;20230110;10:30:00;HLB;8%;27,78037692
Mardi;10/01/2023;20230110;11:00:00;HLB;7%;24,96772194
Mardi;10/01/2023;20230110;11:30:00;HLB;6%;21,76562242
Mardi;10/01/2023;20230110;12:00:00;HLB;4%;12,56319226
Mardi;10/01/2023;20230110;12:30:00;HLB;3%;8,812985617
Mardi;10/01/2023;20230110;13:00:00;HLB;2%;6,548437758
Mardi;10/01/2023;20230110;13:30:00;HLB;3%;9,548603075
Mardi;10/01/2023;20230110;14:00:00;HLB;7%;23,46763928
Mardi;10/01/2023;20230110;14:30:00;HLB;7%;23,16473797
Mardi;10/01/2023;20230110;15:00:00;HLB;6%;21,90986113
Mardi;10/01/2023;20230110;15:30:00;HLB;6%;21,89543726
Mardi;10/01/2023;20230110;16:00:00;HLB;6%;20,82807076
Mardi;10/01/2023;20230110;16:30:00;HLB;5%;18,49140354
Mardi;10/01/2023;20230110;17:00:00;HLB;5%;16,16916019
Mardi;10/01/2023;20230110;17:30:00;HLB;4%;15,11621756
Mardi;10/01/2023;20230110;18:00:00;HLB;3%;10,68808894
Mardi;10/01/2023;20230110;18:30:00;HLB;2%;5,582038353
Mardi;10/01/2023;20230110;19:00:00;HLB;1%;2,697264011
Mardi;10/01/2023;20230110;19:30:00;HLB;0%;0,980823277
Mardi;10/01/2023;20230110;20:00:00;HLB;0%;0,360596793
Mardi;10/01/2023;20230110;20:30:00;HLB;0%;0,115390974
Mardi;10/01/2023;20230110;21:00:00;HLB;0%;0
Mardi;10/01/2023;20230110;21:30:00;HLB;0%;0
Mardi;10/01/2023;20230110;08:00:00;Help Desk;0%;0,011406844
Mardi;10/01/2023;20230110;08:30:00;Help Desk;0%;0,01983799
Mardi;10/01/2023;20230110;09:00:00;Help Desk;1%;0,142833526
Mardi;10/01/2023;20230110;09:30:00;Help Desk;5%;0,636799471
Mardi;10/01/2023;20230110;10:00:00;Help Desk;9%;1,099024632
Mardi;10/01/2023;20230110;10:30:00;Help Desk;8%;0,955199206
Mardi;10/01/2023;20230110;11:00:00;Help Desk;7%;0,858489006
Mardi;10/01/2023;20230110;11:30:00;Help Desk;6%;0,748388163
Mardi;10/01/2023;20230110;12:00:00;Help Desk;4%;0,431972227
Mardi;10/01/2023;20230110;12:30:00;Help Desk;3%;0,303025293
Mardi;10/01/2023;20230110;13:00:00;Help Desk;2%;0,225161184
Mardi;10/01/2023;20230110;13:30:00;Help Desk;3%;0,32831873
Mardi;10/01/2023;20230110;14:00:00;Help Desk;7%;0,806910233
Mardi;10/01/2023;20230110;14:30:00;Help Desk;7%;0,796495288
Mardi;10/01/2023;20230110;15:00:00;Help Desk;6%;0,753347661
Mardi;10/01/2023;20230110;15:30:00;Help Desk;6%;0,752851711
Mardi;10/01/2023;20230110;16:00:00;Help Desk;6%;0,71615143
Mardi;10/01/2023;20230110;16:30:00;Help Desk;5%;0,635807571
Mardi;10/01/2023;20230110;17:00:00;Help Desk;5%;0,555959663
Mardi;10/01/2023;20230110;17:30:00;Help Desk;4%;0,519755331
Mardi;10/01/2023;20230110;18:00:00;Help Desk;3%;0,36749876
Mardi;10/01/2023;20230110;18:30:00;Help Desk;2%;0,191932551
Mardi;10/01/2023;20230110;19:00:00;Help Desk;1%;0,092742602
Mardi;10/01/2023;20230110;19:30:00;Help Desk;0%;0,033724583
Mardi;10/01/2023;20230110;20:00:00;Help Desk;0%;0,012398744
Mardi;10/01/2023;20230110;20:30:00;Help Desk;0%;0,003967598
Mardi;10/01/2023;20230110;21:00:00;Help Desk;0%;0
Mardi;10/01/2023;20230110;21:30:00;Help Desk;0%;0
Mercredi;11/01/2023;20230111;08:00:00;HLB;0%;0,28960094
Mercredi;11/01/2023;20230111;08:30:00;HLB;0%;0,917069643
Mercredi;11/01/2023;20230111;09:00:00;HLB;1%;5,180639038
Mercredi;11/01/2023;20230111;09:30:00;HLB;5%;19,00103945
Mercredi;11/01/2023;20230111;10:00:00;HLB;8%;28,73484883
Mercredi;11/01/2023;20230111;10:30:00;HLB;8%;27,14204366
Mercredi;11/01/2023;20230111;11:00:00;HLB;7%;24,50345731
Mercredi;11/01/2023;20230111;11:30:00;HLB;6%;22,50842862
Mercredi;11/01/2023;20230111;12:00:00;HLB;4%;13,45035477
Mercredi;11/01/2023;20230111;12:30:00;HLB;2%;8,462783025
Mercredi;11/01/2023;20230111;13:00:00;HLB;2%;7,400912912
Mercredi;11/01/2023;20230111;13:30:00;HLB;3%;10,18429972
Mercredi;11/01/2023;20230111;14:00:00;HLB;6%;22,76585167
Mercredi;11/01/2023;20230111;14:30:00;HLB;7%;24,58390202
Mercredi;11/01/2023;20230111;15:00:00;HLB;6%;22,12229403
Mercredi;11/01/2023;20230111;15:30:00;HLB;6%;22,57278438
Mercredi;11/01/2023;20230111;16:00:00;HLB;6%;22,31536132
Mercredi;11/01/2023;20230111;16:30:00;HLB;6%;19,80548651
Mercredi;11/01/2023;20230111;17:00:00;HLB;5%;16,21765264
Mercredi;11/01/2023;20230111;17:30:00;HLB;4%;15,22013829
Mercredi;11/01/2023;20230111;18:00:00;HLB;3%;11,27834772
Mercredi;11/01/2023;20230111;18:30:00;HLB;2%;7,127400913
Mercredi;11/01/2023;20230111;19:00:00;HLB;1%;2,831653636
Mercredi;11/01/2023;20230111;19:30:00;HLB;0%;1,077959055
Mercredi;11/01/2023;20230111;20:00:00;HLB;0%;0,193067293
Mercredi;11/01/2023;20230111;20:30:00;HLB;0%;0,096533647
Mercredi;11/01/2023;20230111;21:00:00;HLB;0%;0,016088941
Mercredi;11/01/2023;20230111;21:30:00;HLB;0%;0
Mercredi;11/01/2023;20230111;08:00:00;Help Desk;0%;0,009761829
Mercredi;11/01/2023;20230111;08:30:00;Help Desk;0%;0,03091246
Mercredi;11/01/2023;20230111;09:00:00;Help Desk;1%;0,174628282
Mercredi;11/01/2023;20230111;09:30:00;Help Desk;5%;0,640484476
Mercredi;11/01/2023;20230111;10:00:00;Help Desk;8%;0,96859041
Mercredi;11/01/2023;20230111;10:30:00;Help Desk;8%;0,914900348
Mercredi;11/01/2023;20230111;11:00:00;Help Desk;7%;0,825959235
